Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	stationaryDist[1]	stationaryDist[2]	tree_length
2448	-176.497	-238.4791	61.98215	0.0451932	0.0484214	0.0277983	0.00614152	0.121845	0.0573364	0.0249264	0.00461407	0.0196518	0.0308366	0.0732463	0.0172096	0.0346352	0.00836945	0.0132133	0.0706398	0.0318987	0.0185049	0.0408841	0.0212458	0.0707575	0.0140429	0.0388145	0.0122111	0.140885	0.0225164	0.00418723	0.0627906	0.0277865	0.0210309	0.0702108	0.0109859	0.045935	0.0162405	0.0492313	0.0304449	0.0337142	0.0732055	0.017902	0.00114346	0.0477036	0.00573317	0.0763094	0.0753653	0.000301073	0.116554	0.0165582	1.029896	0.9701037	0.038213	0.203489	0.608524	1.64332	4.91427	26.1691	2.360516	0.941943	0.0248427	0.0266173	0.0152807	0.00337599	0.0669783	0.0315178	0.013702	0.00253635	0.0108026	0.0169509	0.0402635	0.00946014	0.019039	0.00460069	0.00726337	0.0388307	0.0175347	0.0101721	0.022474	0.0116788	0.0388954	0.00771938	0.0213363	0.00671246	0.0774447	0.0123773	0.00230172	0.034516	0.0152743	0.0115607	0.0385949	0.00603896	0.0252505	0.00892743	0.0270625	0.0167356	0.0185327	0.0402411	0.00984073	0.000628558	0.0262227	0.00315153	0.0419473	0.0414283	0.0001655	0.0640697	0.00910202	0.485052	0.514948	1.819174
2484	-193.6771	-254.1357	60.45856	0.078084	0.0379524	0.00127091	0.163608	0.191838	0.0215853	0.0461193	0.210954	0.065972	0.0233029	0.0113404	0.0208873	0.101777	0.0112266	0.00467815	0.0130104	0.102968	0.102291	0.26405	0.120662	0.0171498	0.0392287	0.19361	0.0060312	0.0850389	0.127308	0.207204	0.0432109	0.0181039	0.0908491	0.00506737	0.0848968	0.0594729	0.0219009	0.0325356	0.00516715	0.178207	0.0247317	0.00567829	0.0950371	0.0104486	0.0255671	0.0193874	0.00706078	0.0227143	0.0278294	0.0052649	1.162137	0.8378631	0.0483878	0.228319	0.630779	1.58534	4.37983	20.6664	2.189819	0.7209677	0.0255822	0.0124341	0.00041638	0.0536019	0.0628507	0.00707187	0.0151098	0.0691136	0.021614	0.00763459	0.00371538	0.00684318	0.0333446	0.00367812	0.00153267	0.00426253	0.0337349	0.0335129	0.0865092	0.0395317	0.00561869	0.0128523	0.0634312	0.00197597	0.0278608	0.041709	0.0678851	0.0141569	0.00593127	0.0297644	0.00166019	0.0278142	0.0194848	0.00717526	0.0106594	0.00169288	0.058385	0.0081027	0.00186035	0.0311364	0.00342321	0.00837639	0.00635176	0.00231328	0.00744176	0.00911759	0.00172491	0.418932	0.581068	3.052279
2520	-189.1675	-251.1819	62.01446	0.036227	0.00704041	0.000224473	0.0408128	0.0547156	0.0281164	0.00950813	0.0476514	0.0212171	0.00691486	0.0113665	0.0218175	0.0231518	0.0012944	0.000626173	0.0125493	0.0150413	0.0287636	0.0123937	0.0110818	0.0247799	0.0285312	0.0107349	0.00836395	0.0267014	0.00941934	0.00253964	0.0124895	0.00136526	0.0137265	1.77585e-06	0.00120801	0.0200995	0.00291188	0.0237607	0.00859875	0.00514029	0.047593	0.0178423	0.0155205	0.012599	0.0290025	0.0175531	0.0112621	0.0167692	0.00920507	0.00861565	0.7162671	1.283733	0.0187178	0.143673	0.545904	1.83182	6.96027	53.4251	2.876571	1.792254	0.0466332	0.00906278	0.000288953	0.0525363	0.0704328	0.0361929	0.0122393	0.0613393	0.0273117	0.00890116	0.0146315	0.0280846	0.0298022	0.00166622	0.000806042	0.0161541	0.019362	0.0370259	0.0159538	0.0142651	0.031898	0.0367268	0.0138186	0.0107665	0.0343714	0.0121251	0.00326915	0.0160771	0.00175743	0.0176695	2.28597e-06	0.00155502	0.0258731	0.00374832	0.0305859	0.0110688	0.00661684	0.0612641	0.0229675	0.0199788	0.0162181	0.0373335	0.0225952	0.0144971	0.0215862	0.0118492	0.0110905	0.641866	0.358134	0.7768492
2556	-192.67	-254.1281	61.45813	0.00514638	0.0241429	0.00760086	0.00557829	0.0133879	0.00839623	0.00973592	0.00892092	0.00132215	0.00152437	0.0081113	0.012138	0.013153	0.00217364	0.00154177	0.00488402	0.000631862	0.0346162	0.00719337	0.0109217	0.0139874	0.0168028	0.0274835	0.00194643	0.00995456	0.00614556	0.000556782	0.00107844	0.00893488	0.0115151	0.000326506	0.00453265	0.0254972	0.0151567	0.010253	0.00391174	0.0162412	0.00196815	0.0080115	0.00841923	0.0295862	0.00085016	0.00784189	0.00382683	0.0279202	0.000933849	0.00518264	1.317567	0.682433	0.00136386	0.0400516	0.366474	2.72871	24.9678	733.214	4.770402	0.5179494	0.0114367	0.0536525	0.0168913	0.0123966	0.0297519	0.0186589	0.021636	0.0198249	0.00293819	0.0033876	0.0180257	0.0269743	0.0292297	0.00483046	0.00342627	0.0108537	0.00140418	0.0769274	0.0159858	0.0242713	0.0310842	0.0373408	0.0610764	0.00432554	0.0221219	0.0136572	0.00123733	0.0023966	0.0198559	0.0255899	0.00072559	0.0100729	0.0566623	0.0336826	0.0227851	0.00869303	0.0360927	0.00437379	0.0178039	0.01871	0.065749	0.0018893	0.017427	0.00850433	0.0620468	0.00207528	0.0115173	0.341216	0.658784	0.4499861
2592	-179.8326	-242.0568	62.22423	0.00264507	0.0364387	0.00408514	0.00968303	0.111738	0.0112859	0.0063657	0.0465459	0.048259	0.00100386	0.000312731	0.0207802	0.016299	0.0128627	0.0148019	0.0439258	0.011272	0.017209	0.0218419	0.0192272	0.00361631	0.0367447	0.00875369	0.0050871	0.0410938	0.0311022	0.0136065	0.0284795	0.00142382	0.0341564	0.000666653	0.00388451	0.0173941	0.0348245	0.00125523	0.0138635	0.0433334	0.00762113	0.00245471	0.0209273	0.0103963	0.0182056	0.0334786	0.00523101	0.0481801	0.0407621	0.0145859	0.7888091	1.211191	0.0249329	0.165235	0.570246	1.75363	6.05199	40.1077	2.669258	1.535468	0.00270537	0.0372694	0.00417827	0.00990377	0.114285	0.0115431	0.00651082	0.047607	0.0493592	0.00102675	0.000319861	0.0212539	0.0166706	0.013156	0.0151393	0.0449272	0.011529	0.0176013	0.0223398	0.0196655	0.00369876	0.0375823	0.00895325	0.00520308	0.0420306	0.0318112	0.0139167	0.0291287	0.00145628	0.0349351	0.000681851	0.00397307	0.0177906	0.0356184	0.00128384	0.0141795	0.0443212	0.00779487	0.00251067	0.0214044	0.0106333	0.0186206	0.0342418	0.00535026	0.0492785	0.0416914	0.0149184	0.605595	0.394405	0.9777108
2628	-193.8232	-254.4231	60.59991	0.0150131	0.0303089	0.0148717	0.0270455	0.19631	0.0703388	0.0223957	0.0562795	0.0237969	0.00480337	0.00400551	0.0213359	0.0863391	0.0314525	0.0167749	0.00710814	0.00424271	0.0272263	0.0112649	0.107133	0.00415735	0.0326993	0.0103177	0.0421699	0.00744871	0.0176198	0.0352643	0.134919	0.0602589	0.0563475	0.0269137	0.0158066	0.035451	0.0371516	0.0187662	0.0926145	0.00289804	0.00239797	0.023433	0.0262199	0.0766111	0.0103	0.0535278	0.0427292	0.0364174	0.0174722	0.0114867	0.9828266	1.017173	0.00517522	0.0767498	0.448916	2.22759	13.0293	193.228	3.806142	1.034947	0.00878245	0.0177303	0.00869969	0.0158212	0.114839	0.0411471	0.0131012	0.0329227	0.0139208	0.0028099	0.00234316	0.0124812	0.050507	0.0183992	0.00981304	0.00415815	0.00248192	0.015927	0.00658982	0.0626711	0.00243199	0.0191286	0.0060357	0.0246688	0.00435738	0.0103073	0.0206291	0.0789256	0.0352506	0.0329624	0.0157441	0.00924664	0.0207383	0.0217331	0.010978	0.0541781	0.00169531	0.00140278	0.013708	0.0153383	0.0448163	0.00602535	0.0313129	0.024996	0.0213036	0.010221	0.00671955	0.508587	0.491413	1.709446
2664	-178.3149	-240.257	61.94207	0.0318956	0.0381829	0.0337314	0.0174515	0.251626	0.0691748	0.0205169	0.00889446	0.0663965	0.034788	0.00548428	0.0741026	0.0563086	0.0388148	0.0183591	0.00641274	0.0356573	0.183969	0.0309773	0.0163764	0.0136466	0.0320804	0.0285327	0.0446866	0.040769	0.0267113	0.0751906	0.0332702	0.161382	0.0320509	0.206594	0.0162109	0.0460228	0.00249322	0.0239789	0.00552079	0.0191802	0.193653	0.00989251	0.0492766	0.029442	0.039253	0.152508	0.0849554	0.00684401	0.0186333	0.00592339	1.427743	0.5722566	0.0472882	0.225774	0.628576	1.5909	4.42921	21.1469	2.206441	0.400812	0.0130836	0.0156627	0.0138367	0.00715863	0.103217	0.0283757	0.00841607	0.00364853	0.027236	0.0142701	0.00224966	0.0303971	0.0230979	0.0159219	0.00753096	0.00263052	0.0146267	0.0754643	0.012707	0.00671763	0.00559786	0.0131595	0.0117042	0.0183305	0.0167235	0.010957	0.0308433	0.0136475	0.0661993	0.0131474	0.0847455	0.00664975	0.0188786	0.00102272	0.00983622	0.00226464	0.00786775	0.0794367	0.00405793	0.0202134	0.0120772	0.0161017	0.0625591	0.0348489	0.00280743	0.00764341	0.00242979	0.286128	0.713872	2.437821
2700	-177.6621	-238.2474	60.58527	0.000587327	0.00143974	0.00435542	0.00135839	0.0109739	0.0147383	0.000537771	0.0068304	0.00423739	0.00157793	0.0028331	0.00313716	0.0180078	0.000999668	0.000209159	0.00935039	0.00169592	0.00730147	0.00369823	0.0046266	0.00179311	0.00345707	0.00254071	0.000853073	0.00034992	0.0066901	0.00330954	0.00693628	0.011194	0.00422255	0.00338801	0.000157077	0.000103646	0.00199713	0.000927329	0.00182962	0.0028819	0.0242623	0.00325053	0.000699006	0.000340951	0.00368374	0.00837115	0.00861303	0.000140349	0.00285103	0.0013514	1.051338	0.9486615	0.00123219	0.0381168	0.360856	2.77118	26.2351	811.561	4.843809	0.9023369	0.00286934	0.00703375	0.0212781	0.00663631	0.0536122	0.0720026	0.00262724	0.0333694	0.0207014	0.00770887	0.0138409	0.0153264	0.0879756	0.0048838	0.00102183	0.0456806	0.0082853	0.0356707	0.0180674	0.0226029	0.00876009	0.0168893	0.0124124	0.00416762	0.0017095	0.032684	0.0161685	0.0338866	0.0546875	0.0206289	0.0165519	0.000767389	0.000506356	0.00975683	0.0045304	0.00893846	0.0140793	0.118532	0.0158802	0.00341494	0.00166569	0.0179967	0.0408966	0.0420783	0.000685663	0.0139285	0.00660215	0.474331	0.525669	0.2046906
2736	-183.5243	-246.6817	63.15744	0.00848785	0.00760498	0.0614949	0.0842588	0.0396589	0.046083	0.00643268	0.0198249	0.0135766	0.016256	0.0441216	0.0146442	0.0512257	0.0139983	0.017697	0.0582205	0.0231738	0.00193774	0.0203553	0.0185596	0.0279003	0.0167765	0.0375731	0.0255493	0.0110978	0.0623848	0.00747979	0.0455541	0.0891575	0.00843704	0.0307608	0.00885498	0.00938935	0.0200841	0.0435215	0.00338222	0.000636219	0.060519	0.0459836	0.0204063	0.00416225	0.0139542	0.012834	0.0102121	0.00113725	0.018606	0.00685211	1.011879	0.9881214	0.0665678	0.266749	0.662147	1.51024	3.74884	15.0223	1.95918	0.9765218	0.00701001	0.00628086	0.0507879	0.0695883	0.0327538	0.0380594	0.00531267	0.0163732	0.0112128	0.0134256	0.0364394	0.0120945	0.0423066	0.0115611	0.0146157	0.0480836	0.019139	0.00160036	0.0168112	0.0153282	0.0230425	0.0138555	0.0310312	0.0211008	0.00916551	0.0515228	0.00617747	0.0376226	0.073634	0.00696805	0.025405	0.00731321	0.00775455	0.0165872	0.0359439	0.00279333	0.000525445	0.0499819	0.0379773	0.0168533	0.00343755	0.0115246	0.0105994	0.008434	0.000939241	0.0153664	0.00565907	0.494061	0.505939	1.210819
2772	-175.5983	-236.9266	61.32837	0.0234548	0.0696491	0.0145853	0.022848	0.153379	0.0873313	0.0167945	0.0465804	0.00560028	0.00667476	0.0444092	0.012908	0.0777636	0.0193381	0.019396	0.113173	0.0713087	0.0571449	0.0265674	0.00669985	0.0394009	0.0826775	0.0187048	0.0601905	0.0352491	0.0397234	0.115508	0.0181053	0.0825344	0.156444	0.0434834	0.0298522	0.00590557	0.14427	0.0800048	0.02215	0.00293321	0.0385785	0.0559295	0.100845	0.00478957	0.0285442	0.0276488	0.0804272	0.00382677	0.00230872	0.0269397	1.111991	0.888009	0.0299797	0.180778	0.586466	1.70513	5.53166	33.3559	2.535973	0.7985757	0.0104589	0.0310576	0.00650381	0.0101883	0.0683941	0.0389423	0.0074889	0.0207709	0.00249725	0.00297637	0.0198027	0.00575587	0.034676	0.00862313	0.00864896	0.0504656	0.0317976	0.0254818	0.0118468	0.00298756	0.0175694	0.0368671	0.00834073	0.0268398	0.0157181	0.0177133	0.0515066	0.00807343	0.0368033	0.0697606	0.0193899	0.0133115	0.00263338	0.064332	0.0356753	0.00987702	0.00130796	0.0172027	0.0249398	0.0449681	0.00213574	0.0127283	0.012329	0.0358637	0.00170641	0.00102949	0.0120128	0.444004	0.555996	2.24258
2808	-180.8821	-243.4159	62.53386	0.0263669	0.0616248	0.00823429	0.0332575	0.166114	0.0190436	0.0142568	0.04564	0.0386891	0.0106479	0.0247484	0.00486546	0.0584765	0.000938102	0.0011131	0.0248181	0.0667938	0.0725973	0.113815	0.0259941	0.0133422	0.0897898	0.0499069	0.0173636	0.12021	0.082492	0.0433064	0.00280082	0.114587	0.00242481	0.0751251	0.0626077	0.0430062	0.00883922	0.0197644	0.000956792	0.0606265	0.0187005	0.0374687	0.0878765	0.0306337	0.0559597	0.0314453	0.0102345	0.0186529	0.0130341	0.00775882	1.26999	0.7300097	0.0553969	0.24389	0.643896	1.55304	4.1002	18.0516	2.092006	0.5748152	0.0136126	0.0318154	0.00425117	0.01717	0.0857608	0.00983173	0.00736044	0.0235628	0.0199743	0.00549725	0.012777	0.00251192	0.03019	0.000484319	0.000574667	0.012813	0.034484	0.0374802	0.0587598	0.0134201	0.00688825	0.0463563	0.0257657	0.0089644	0.0620616	0.0425886	0.0223581	0.00144599	0.0591587	0.00125187	0.0387852	0.0323228	0.0222031	0.00456348	0.0102039	0.000493969	0.0313	0.00965463	0.0193442	0.0453685	0.0158154	0.0288906	0.0162345	0.00528382	0.00963005	0.00672921	0.00400569	0.365005	0.634995	1.936949
2844	-185.0768	-243.0796	58.00279	0.0377317	0.010413	0.00129977	0.0150761	0.220191	0.0807787	0.0217021	0.0888818	0.0191711	0.0872678	0.0146431	0.000732754	0.107346	0.000708384	0.00176971	0.137702	0.205884	0.227345	0.0525819	0.127673	0.0917573	0.0414325	0.0278509	0.0327923	0.231358	0.0538666	0.0963142	0.000533532	0.0701283	0.0682374	0.0646733	0.133521	0.071207	0.0107805	0.0221226	0.0186681	0.141168	0.180806	0.0319988	0.0446703	0.00808938	0.0977152	0.133061	0.017977	0.0486303	0.0843853	0.157659	1.285883	0.7141175	0.00291844	0.0580427	0.411445	2.43046	17.2287	342.649	4.220341	0.555352	0.0109676	0.00302676	0.000377807	0.00438221	0.0640033	0.0234801	0.0063082	0.0258355	0.0055725	0.0253663	0.00425635	0.000212991	0.0312025	0.000205907	0.000514405	0.040026	0.0598447	0.0660829	0.0152841	0.0371111	0.0266713	0.0120433	0.00809548	0.00953182	0.0672493	0.0156575	0.0279958	0.000155083	0.0203844	0.0198347	0.0187987	0.0388108	0.0206979	0.00313359	0.00643041	0.00542629	0.0410336	0.0525552	0.00930116	0.0129844	0.00235136	0.0284031	0.0386772	0.00522542	0.0141355	0.0245285	0.0458271	0.357059	0.642941	3.440303
2880	-176.0866	-238.9883	62.90175	0.0133591	0.0102627	0.0383769	0.00885242	0.0313779	0.16593	0.0171341	0.0133695	0.0667464	0.00369744	0.0204484	0.00158586	0.0888099	0.0166092	0.0275059	0.0344791	0.00625387	0.0464165	0.0227876	0.0231598	0.0298905	0.0667323	0.0352953	0.00744662	0.0465081	0.0100746	0.0039488	0.00030049	0.00215649	0.0126573	0.00191913	0.00743239	0.0383604	0.00131428	0.00849505	0.010141	0.0162128	0.0214905	0.00877426	0.0112493	0.0177008	0.0165168	0.0226839	0.0187742	0.0308332	0.0271717	0.0295564	1.198939	0.8010611	0.0262527	0.169444	0.574739	1.73992	5.90164	38.0913	2.63196	0.6681418	0.0115085	0.00884109	0.0330608	0.00762614	0.0270313	0.142944	0.0147607	0.0115175	0.0575004	0.00318526	0.0176158	0.00136618	0.0765076	0.0143084	0.0236956	0.0297029	0.00538756	0.0399867	0.019631	0.0199516	0.0257499	0.0574883	0.030406	0.00641508	0.0400656	0.00867898	0.0034018	0.000258865	0.00185777	0.010904	0.00165329	0.00640283	0.0330466	0.00113222	0.00731828	0.00873624	0.0139669	0.0185135	0.00755881	0.00969096	0.0152488	0.0142288	0.0195416	0.0161735	0.026562	0.0234078	0.0254621	0.400531	0.599469	1.160799
2916	-179.6328	-241.8829	62.2501	0.0419624	0.0134661	0.0217464	0.115972	0.150071	0.00631459	0.0109997	0.0580715	0.0936548	0.069501	0.00841724	0.0529043	0.0808283	0.0305207	0.067053	0.0220127	0.023289	0.0695972	0.0346542	0.141793	0.0653647	0.122073	0.00225386	0.0229764	0.0687037	0.110445	0.0401479	0.0260694	0.00830788	0.00435607	0.0442037	0.0386948	0.0427336	0.0223412	0.00986392	0.0594084	0.00589047	0.00415104	0.0184865	0.0564628	0.030972	0.0096408	0.0171956	0.0314322	0.0138981	0.0342849	0.0361952	1.126862	0.8731383	0.0699087	0.273196	0.667099	1.49903	3.66037	14.3044	1.923772	0.7748407	0.0203762	0.00653892	0.0105597	0.056314	0.0728716	0.00306626	0.00534127	0.0281985	0.0454772	0.0337485	0.00408726	0.0256894	0.0392488	0.0148203	0.0325598	0.010689	0.0113087	0.0337952	0.0168275	0.068852	0.03174	0.0592767	0.00109443	0.011157	0.0333613	0.0536301	0.0194951	0.0126589	0.00403416	0.00211523	0.0214646	0.0187895	0.0207507	0.0108485	0.00478975	0.0288477	0.00286031	0.00201567	0.0089767	0.0274174	0.0150395	0.0046814	0.00834989	0.0152629	0.00674866	0.0166481	0.0175758	0.436569	0.563431	2.059382
2952	-180.396	-242.1037	61.70774	0.0207527	0.000488105	0.00577508	0.00914919	0.102456	0.0407665	0.00794797	0.00449118	0.00729406	0.00932255	0.126619	0.00375363	0.0752076	0.0232843	0.00897618	0.00680788	0.00484081	0.0593073	0.00786449	0.0122064	0.0649057	0.0327133	0.00895163	0.0282255	0.0266714	0.0308196	0.0118571	0.0204601	0.00489743	0.00116929	0.0466897	0.0168927	0.00621822	0.0178522	0.006421	0.0469734	0.00409799	0.0333302	0.0282254	0.0373673	0.00545825	0.00490661	0.00911251	0.0123919	0.0254431	0.0218909	0.0195901	0.7415398	1.25846	0.0172629	0.138113	0.539224	1.85452	7.24042	57.9277	2.935077	1.697091	0.0186819	0.0004394	0.00519882	0.00823625	0.0922326	0.0366987	0.0071549	0.00404304	0.00656623	0.00839231	0.113985	0.00337908	0.0677032	0.0209609	0.00808051	0.00612857	0.00435777	0.0533894	0.00707975	0.0109884	0.0584292	0.029449	0.00805841	0.0254091	0.02401	0.0277443	0.010674	0.0184185	0.00440875	0.00105261	0.0420308	0.015207	0.00559775	0.0160709	0.00578029	0.0422862	0.00368908	0.0300044	0.025409	0.0336386	0.00491361	0.00441701	0.00820323	0.0111554	0.0229043	0.0197066	0.0176354	0.62923	0.37077	1.110844
2988	-184.0372	-244.0592	60.022	0.0334461	0.0249846	0.0231645	0.0497777	0.135887	0.0200321	0.0120882	0.008655	0.0593668	0.0314889	0.0118232	0.0551238	0.161123	0.21184	0.0322728	0.0401434	0.0682865	0.0500906	0.0195256	0.12649	0.0364903	0.101702	0.0181111	0.0269947	0.0507746	0.201337	0.0528782	0.0747172	0.00438986	0.0770277	0.0234552	0.0173269	0.00412279	0.0144077	0.142451	0.0534438	0.00239637	0.0483966	0.0459699	0.00442157	0.0100622	0.0038259	0.0724288	0.0102817	0.02111	0.00817747	0.00231668	0.9847905	1.01521	0.00794275	0.0945825	0.47915	2.08703	10.5728	125.901	3.496396	1.030889	0.0145126	0.0108411	0.0100513	0.021599	0.0589625	0.00869211	0.00524519	0.00375549	0.0257598	0.0136633	0.00513019	0.0239187	0.0699127	0.0919195	0.0140035	0.0174186	0.0296302	0.0217348	0.00847234	0.0548854	0.0158335	0.0441296	0.00785859	0.0117133	0.0220316	0.0873622	0.0229444	0.0324205	0.0019048	0.0334231	0.0101774	0.00751829	0.00178892	0.00625166	0.0618107	0.0231898	0.00103981	0.0209998	0.0199468	0.00191856	0.0043661	0.00166009	0.0314276	0.00446132	0.00915982	0.00354828	0.00100523	0.507605	0.492395	2.304627
3024	-190.6075	-251.3967	60.78916	0.0103367	0.00444374	0.00706645	0.00525532	0.0610506	0.0351599	0.00912146	0.0104932	0.0718636	0.0377153	0.00573014	0.00805825	0.0239865	0.0335177	0.0500113	0.00806767	0.00120709	0.0301516	0.0456645	0.0255814	0.0324716	0.0023516	0.0039947	0.00330556	0.0198659	0.00819336	0.00964411	0.016247	0.01858	0.00632964	0.0222777	0.0110621	0.00789004	0.000579503	0.0112479	0.0266414	0.000212004	0.00641271	0.0319505	0.0014304	0.00901752	0.0171266	0.0342612	0.0105494	0.00159002	0.00314462	0.00326473	0.4260523	1.573948	0.0121739	0.116482	0.511317	1.95573	8.58501	82.143	3.187621	3.694259	0.0128546	0.00552618	0.00878776	0.00653546	0.0759219	0.0437245	0.0113434	0.0130492	0.0893688	0.0469024	0.00712594	0.0100212	0.0298293	0.0416822	0.0621935	0.0100329	0.00150112	0.0374962	0.0567879	0.0318128	0.0403813	0.00292442	0.00496776	0.00411076	0.0247051	0.0101892	0.0119933	0.0202046	0.0231059	0.00787148	0.0277043	0.0137566	0.00981197	0.000720664	0.0139877	0.033131	0.000263646	0.00797477	0.0397333	0.00177883	0.0112141	0.0212984	0.0426068	0.0131191	0.00197733	0.00391061	0.00405998	0.786974	0.213026	0.8041241
3060	-200.4904	-260.922	60.43163	0.00905742	0.0175697	0.0148481	0.0385468	0.051025	0.134321	0.0727105	0.00388151	0.0366843	0.00756116	0.104616	0.00748692	0.0299695	0.00260864	0.047154	0.00878606	0.00837457	0.0617559	0.00556199	0.0286162	0.144357	0.0136641	0.0420003	0.0058871	0.0550355	0.0234096	0.101197	0.000423081	0.0552677	0.0714567	0.016808	0.00307165	0.0116187	0.0480214	0.0289086	0.12002	0.0104076	0.0102853	0.0425977	0.00520895	0.034913	0.0629759	0.0377264	0.0140655	0.0147091	0.0860416	0.0255758	1.140989	0.8590111	0.00305757	0.0593761	0.414371	2.4133	16.8418	327.057	4.186665	0.7528655	0.00509763	0.00988843	0.00835668	0.0216946	0.0287175	0.0755976	0.0409224	0.00218457	0.0206464	0.00425552	0.0588795	0.00421374	0.0168672	0.00146818	0.0265389	0.00494491	0.00471331	0.034757	0.00313036	0.0161056	0.0812459	0.00769032	0.0236383	0.00331333	0.0309747	0.0131752	0.0569553	0.000238116	0.0311054	0.0402168	0.00945973	0.00172877	0.00653913	0.0270271	0.0162702	0.0675487	0.00585753	0.0057887	0.0239746	0.00293166	0.0196495	0.0354436	0.0212329	0.00791625	0.00827849	0.0484253	0.0143944	0.429506	0.570494	1.776789
3096	-190.5458	-252.3728	61.82698	0.00301467	0.00522346	0.00557089	0.00706374	0.0242832	0.0630155	0.0285374	0.00853149	0.01478	0.00103322	0.0540392	0.0030447	0.00101674	0.00783033	0.00676234	0.000871237	0.00576184	0.0446122	0.007744	0.0096031	0.0118145	0.0293582	0.00428237	0.00906314	0.0337126	0.000309462	0.00253562	0.0125137	0.00324833	0.0220274	0.0381642	0.0133999	0.00360889	0.0472865	0.0135161	0.00912962	0.0309882	0.0252608	0.0824051	0.0370121	0.00235466	0.0152463	0.00826812	0.0156939	0.0193136	0.000980913	0.00245479	0.7778996	1.2221	0.011989	0.115616	0.510128	1.96029	8.64932	83.4095	3.198685	1.571026	0.0037859	0.00655976	0.00699607	0.00887083	0.0304955	0.0791366	0.0358381	0.0107141	0.0185611	0.00129755	0.0678639	0.00382361	0.00127685	0.00983354	0.00849232	0.00109412	0.00723588	0.0560252	0.00972512	0.0120598	0.014837	0.0368687	0.00537791	0.0113817	0.0423372	0.000388631	0.0031843	0.015715	0.00407934	0.0276625	0.0479276	0.016828	0.00453214	0.0593836	0.0169739	0.0114652	0.0389158	0.0317232	0.103486	0.0464808	0.00295705	0.0191467	0.0103833	0.0197088	0.0242545	0.00123186	0.00308279	0.61105	0.38895	0.7962882
3132	-190.3541	-253.246	62.89197	0.00544882	0.0238354	0.0305381	0.000656299	0.014189	0.0653659	0.0575798	0.00289932	0.0175258	0.0075276	0.0379739	0.00817386	0.018478	0.00707201	0.0247254	0.00403876	0.0156287	0.0860918	0.017617	0.0103438	0.0358851	0.038388	0.0407924	0.000409	0.0629367	0.00112538	0.032962	0.0667928	0.0023585	0.0143736	0.0571155	0.00583403	0.0606037	0.0500213	0.016309	0.00649989	0.0278176	0.052267	0.0342775	0.0162145	0.00907803	0.00480665	0.0430439	0.050774	0.0134702	0.00856879	0.00867206	1.115416	0.8845845	0.0352581	0.195656	0.601117	1.66357	5.111	28.3623	2.41871	0.7930538	0.00447686	0.0195837	0.0250908	0.000539229	0.011658	0.053706	0.0473088	0.00238214	0.0143995	0.00618483	0.0312001	0.00671581	0.0151819	0.00581051	0.0203149	0.00331833	0.0128409	0.0707348	0.0144745	0.00849869	0.029484	0.0315404	0.0335159	0.000336043	0.0517101	0.000924633	0.0270822	0.0548784	0.00193779	0.0118097	0.0469273	0.00479336	0.0497933	0.0410985	0.0133998	0.00534044	0.0228556	0.0429436	0.0281631	0.0133222	0.0074587	0.00394924	0.0353658	0.041717	0.0110674	0.0070403	0.00712514	0.442292	0.557708	1.217106
